Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,SubCategory,Sales,Quantity,Discount,Profit,Profit Margin,Order Year
CA-2014-146591,2014-01-19,First Class,Toby Swindell,Consumer,West,Arizona,Scottsdale,Office Supplies,Binders,32.34,10,0.7,-23.716,-0.7333,2014
CA-2014-146591,2014-01-19,First Class,Toby Swindell,Consumer,West,Arizona,Scottsdale,Office Supplies,Paper,56.064,4,0.2,19.6224,0.35,2014
CA-2014-146591,2014-01-19,First Class,Toby Swindell,Consumer,West,Arizona,Scottsdale,Office Supplies,Envelopes,108.72,5,0.2,36.693,0.3375,2014
CA-2014-146591,2014-01-19,First Class,Toby Swindell,Consumer,West,Arizona,Scottsdale,Furniture,Bookcases,181.47,5,0.7,-320.597,-1.7667,2014
CA-2014-107706,2014-02-14,Second Class,Shui Tom,Consumer,Central,Texas,Houston,Office Supplies,Paper,16.176,3,0.2,6.066,0.375,2014
CA-2016-122448,2016-06-09,Standard Class,Dean Braden,Consumer,West,California,San Francisco,Furniture,Chairs,122.352,3,0.2,13.7646,0.1125,2016
CA-2014-132451,2014-09-26,First Class,Karen Ferguson,Home Office,West,California,San Diego,Furniture,Chairs,585.552,3,0.2,73.194,0.125,2014
CA-2014-132451,2014-09-26,First Class,Karen Ferguson,Home Office,West,California,San Diego,Office Supplies,Paper,19.44,3,0.0,9.3312,0.48,2014
CA-2016-158547,2016-05-30,Standard Class,Justin MacKendrick,Consumer,East,Ohio,Hamilton,Office Supplies,Appliances,123.92,5,0.2,9.294,0.075,2016
CA-2017-116946,2017-12-19,Standard Class,Tony Sayre,Consumer,West,Colorado,Parker,Furniture,Furnishings,13.36,5,0.2,4.008,0.3,2017
CA-2017-116946,2017-12-19,Standard Class,Tony Sayre,Consumer,West,Colorado,Parker,Office Supplies,Storage,78.256,2,0.2,-17.6076,-0.225,2017
CA-2017-116946,2017-12-19,Standard Class,Tony Sayre,Consumer,West,Colorado,Parker,Furniture,Bookcases,102.018,7,0.7,-183.6324,-1.8,2017
CA-2017-121741,2017-12-26,Same Day,Yoseph Carroll,Corporate,Central,Nebraska,Fremont,Office Supplies,Storage,750.68,2,0.0,37.534,0.05,2017
CA-2017-169691,2017-06-15,First Class,Dean percer,Home Office,Central,Minnesota,Maple Grove,Office Supplies,Labels,44.4,3,0.0,22.2,0.5,2017
CA-2017-169691,2017-06-15,First Class,Dean percer,Home Office,Central,Minnesota,Maple Grove,Office Supplies,Storage,84.55,5,0.0,22.8285,0.27,2017
CA-2017-169691,2017-06-15,First Class,Dean percer,Home Office,Central,Minnesota,Maple Grove,Office Supplies,Paper,17.94,3,0.0,8.7906,0.49,2017
CA-2014-101770,2014-03-31,Standard Class,Karen Bern,Corporate,South,Florida,Miami,Office Supplies,Binders,1.869,1,0.7,-1.3083,-0.7,2014
CA-2017-105487,2017-10-08,Standard Class,Chris Selesnick,Corporate,West,California,San Diego,Technology,Phones,103.192,1,0.2,11.6091,0.1125,2017
CA-2017-105487,2017-10-08,Standard Class,Chris Selesnick,Corporate,West,California,San Diego,Technology,Accessories,36.0,2,0.0,6.48,0.18,2017
CA-2017-105487,2017-10-08,Standard Class,Chris Selesnick,Corporate,West,California,San Diego,Technology,Accessories,239.96,4,0.0,115.1808,0.48,2017
CA-2017-105487,2017-10-08,Standard Class,Chris Selesnick,Corporate,West,California,San Diego,Office Supplies,Storage,40.68,2,0.0,0.4068,0.01,2017
CA-2017-148999,2017-01-30,Standard Class,Emily Burns,Consumer,South,Florida,Miami,Furniture,Chairs,419.136,4,0.2,-68.1096,-0.1625,2017
CA-2014-107573,2014-12-12,Standard Class,Philip Brown,Consumer,South,Florida,Miami,Office Supplies,Envelopes,23.472,3,0.2,7.6284,0.325,2014
CA-2015-156608,2015-10-24,Standard Class,Michelle Tran,Home Office,Central,Texas,San Antonio,Office Supplies,Binders,3.592,4,0.8,-6.286,-1.75,2015
CA-2017-134495,2017-04-01,Second Class,Barry Französisch,Corporate,South,Florida,Jacksonville,Technology,Phones,23.976,3,0.2,-5.6943,-0.2375,2017
CA-2017-134495,2017-04-01,Second Class,Barry Französisch,Corporate,South,Florida,Jacksonville,Office Supplies,Labels,6.264,3,0.2,2.0358,0.325,2017
CA-2017-134495,2017-04-01,Second Class,Barry Französisch,Corporate,South,Florida,Jacksonville,Office Supplies,Appliances,20.808,3,0.2,1.8207,0.0875,2017
CA-2017-134495,2017-04-01,Second Class,Barry Französisch,Corporate,South,Florida,Jacksonville,Furniture,Chairs,218.352,3,0.2,-19.1058,-0.0875,2017
CA-2017-164098,2017-01-26,First Class,Claire Gute,Consumer,Central,Texas,Houston,Office Supplies,Storage,18.16,2,0.2,1.816,0.1,2017
CA-2014-105249,2014-11-28,Same Day,Duane Huffman,Home Office,West,California,San Francisco,Office Supplies,Supplies,7.36,2,0.0,0.1472,0.02,2014
CA-2014-105249,2014-11-28,Same Day,Duane Huffman,Home Office,West,California,San Francisco,Office Supplies,Labels,41.4,4,0.0,19.872,0.48,2014
CA-2014-105249,2014-11-28,Same Day,Duane Huffman,Home Office,West,California,San Francisco,Furniture,Bookcases,411.332,4,0.15,-4.8392,-0.0118,2014
CA-2015-113523,2015-09-04,Standard Class,Shaun Chance,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,7.656,4,0.7,-6.1248,-0.8,2015
CA-2017-117821,2017-06-12,Standard Class,Hunter Glantz,Consumer,East,Ohio,Marion,Technology,Accessories,63.92,2,0.2,19.176,0.3,2017
CA-2017-164378,2017-07-15,Second Class,Michelle Moray,Consumer,East,New York,New York City,Office Supplies,Art,6.56,2,0.0,1.9024,0.29,2017
CA-2017-164378,2017-07-15,Second Class,Michelle Moray,Consumer,East,New York,New York City,Office Supplies,Labels,7.83,3,0.0,3.6018,0.46,2017
CA-2017-164378,2017-07-15,Second Class,Michelle Moray,Consumer,East,New York,New York City,Technology,Accessories,41.9,2,0.0,8.799,0.21,2017
CA-2017-164378,2017-07-15,Second Class,Michelle Moray,Consumer,East,New York,New York City,Furniture,Chairs,664.146,6,0.1,88.5528,0.1333,2017
CA-2017-164378,2017-07-15,Second Class,Michelle Moray,Consumer,East,New York,New York City,Office Supplies,Paper,8.96,2,0.0,4.3904,0.49,2017
CA-2017-127782,2017-11-02,Standard Class,Thea Hudgings,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,3.312,1,0.2,0.6624,0.2,2017
CA-2017-127782,2017-11-02,Standard Class,Thea Hudgings,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,20.136,3,0.2,1.2585,0.0625,2017
CA-2017-127782,2017-11-02,Standard Class,Thea Hudgings,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,8.856,3,0.2,2.8782,0.325,2017
CA-2017-127782,2017-11-02,Standard Class,Thea Hudgings,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,859.2,4,0.4,-186.16,-0.2167,2017
US-2016-162026,2016-10-08,Same Day,Joel Eaton,Consumer,West,California,Los Angeles,Office Supplies,Paper,61.96,2,0.0,27.882,0.45,2016
CA-2016-150000,2016-04-08,Standard Class,Patrick Gardner,Consumer,South,Georgia,Smyrna,Office Supplies,Envelopes,17.92,4,0.0,8.6016,0.48,2016
CA-2015-168529,2015-10-08,Standard Class,Maria Bertelson,Consumer,West,California,San Francisco,Furniture,Furnishings,145.9,5,0.0,62.737,0.43,2015
US-2017-152569,2017-05-15,Standard Class,Joy Daniels,Consumer,Central,Illinois,Chicago,Office Supplies,Paper,56.704,2,0.2,19.1376,0.3375,2017
US-2017-152569,2017-05-15,Standard Class,Joy Daniels,Consumer,Central,Illinois,Chicago,Technology,Phones,11.12,2,0.2,3.475,0.3125,2017
US-2014-137680,2014-02-24,Standard Class,Jennifer Halladay,Consumer,West,Oregon,Medford,Office Supplies,Paper,22.776,3,0.2,7.6869,0.3375,2014
CA-2015-103177,2015-05-30,First Class,Edward Nazzal,Consumer,East,New York,New York City,Technology,Phones,239.97,3,0.0,2.3997,0.01,2015
CA-2015-103177,2015-05-30,First Class,Edward Nazzal,Consumer,East,New York,New York City,Office Supplies,Appliances,160.32,2,0.0,44.8896,0.28,2015
CA-2015-103177,2015-05-30,First Class,Edward Nazzal,Consumer,East,New York,New York City,Technology,Phones,128.85,3,0.0,3.8655,0.03,2015
US-2016-138408,2016-11-18,Second Class,Karen Carlisle,Corporate,South,Alabama,Huntsville,Technology,Accessories,1319.96,4,0.0,527.984,0.4,2016
CA-2017-117667,2017-12-04,Standard Class,Michael Stewart,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,239.96,10,0.3,-10.284,-0.0429,2017
CA-2017-117667,2017-12-04,Standard Class,Michael Stewart,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,54.768,2,0.2,6.846,0.125,2017
CA-2017-117667,2017-12-04,Standard Class,Michael Stewart,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,13.392,3,0.2,3.1806,0.2375,2017
CA-2017-117667,2017-12-04,Standard Class,Michael Stewart,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,23.92,5,0.2,8.671,0.3625,2017
CA-2017-117667,2017-12-04,Standard Class,Michael Stewart,Corporate,East,Pennsylvania,Philadelphia,Technology,Accessories,255.968,4,0.2,-28.7964,-0.1125,2017
CA-2016-110982,2016-06-05,First Class,Chloris Kastensmidt,Consumer,West,California,Santa Clara,Office Supplies,Binders,21.552,6,0.2,7.0044,0.325,2016
CA-2016-110982,2016-06-05,First Class,Chloris Kastensmidt,Consumer,West,California,Santa Clara,Office Supplies,Appliances,58.24,4,0.0,15.7248,0.27,2016
CA-2016-147123,2016-12-10,First Class,Sanjit Jacobs,Home Office,West,California,Long Beach,Office Supplies,Paper,80.28,12,0.0,36.9288,0.46,2016
CA-2017-154501,2017-04-30,Standard Class,Erin Ashbrook,Corporate,West,California,Los Angeles,Office Supplies,Art,9.78,2,0.0,4.0098,0.41,2017
CA-2017-166933,2017-04-24,Standard Class,Michael Granlund,Home Office,West,California,Santa Barbara,Office Supplies,Fasteners,1.81,1,0.0,0.6516,0.36,2017
CA-2015-142055,2015-05-08,First Class,Alejandro Ballentine,Home Office,East,New York,New York City,Office Supplies,Paper,37.94,2,0.0,18.2112,0.48,2015
CA-2015-137106,2015-03-31,Standard Class,Scott Cohen,Corporate,South,Florida,Jacksonville,Technology,Phones,79.96,5,0.2,27.986,0.35,2015
CA-2017-136609,2017-08-06,Standard Class,Todd Boyes,Corporate,Central,Texas,Cedar Hill,Office Supplies,Paper,115.296,3,0.2,40.3536,0.35,2017
CA-2017-160885,2017-12-02,Standard Class,Juliana Krohn,Consumer,Central,Nebraska,Omaha,Technology,Phones,2479.96,4,0.0,743.988,0.3,2017
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Technology,Accessories,179.94,6,0.0,75.5748,0.42,2016
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Technology,Accessories,26.85,3,0.0,5.1015,0.19,2016
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Technology,Accessories,323.37,3,0.0,129.348,0.4,2016
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Office Supplies,Paper,59.94,3,0.0,28.1718,0.47,2016
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Office Supplies,Binders,64.14,3,0.0,30.7872,0.48,2016
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Office Supplies,Binders,11.67,3,0.0,5.6016,0.48,2016
US-2016-167472,2016-06-06,First Class,Clytie Kelty,Consumer,South,Arkansas,Little Rock,Office Supplies,Paper,12.96,2,0.0,6.2208,0.48,2016
CA-2015-120551,2015-04-13,Standard Class,Sonia Sunley,Consumer,Central,Nebraska,Norfolk,Office Supplies,Binders,17.43,3,0.0,8.0178,0.46,2015
US-2017-150595,2017-05-22,Standard Class,Laurel Elliston,Consumer,Central,Illinois,Chicago,Furniture,Chairs,181.986,2,0.3,-54.5958,-0.3,2017
US-2017-150595,2017-05-22,Standard Class,Laurel Elliston,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,1.592,2,0.8,-2.6268,-1.65,2017
US-2017-150595,2017-05-22,Standard Class,Laurel Elliston,Consumer,Central,Illinois,Chicago,Office Supplies,Supplies,22.344,3,0.2,2.5137,0.1125,2017
CA-2016-134936,2016-12-19,Standard Class,Erin Smith,Corporate,West,Arizona,Tucson,Furniture,Tables,455.97,6,0.5,-218.8656,-0.48,2016
CA-2016-134936,2016-12-19,Standard Class,Erin Smith,Corporate,West,Arizona,Tucson,Office Supplies,Binders,10.44,6,0.7,-7.656,-0.7333,2016
CA-2016-134936,2016-12-19,Standard Class,Erin Smith,Corporate,West,Arizona,Tucson,Office Supplies,Binders,5.214,2,0.7,-4.1712,-0.8,2016
CA-2017-102967,2017-09-22,Standard Class,Michael Granlund,Home Office,East,New Hampshire,Concord,Office Supplies,Storage,67.4,5,0.0,17.524,0.26,2017
CA-2017-151008,2017-09-07,First Class,Justin MacKendrick,Consumer,West,Utah,Draper,Furniture,Furnishings,25.16,2,0.0,10.5672,0.42,2017
CA-2017-151008,2017-09-07,First Class,Justin MacKendrick,Consumer,West,Utah,Draper,Technology,Phones,126.56,4,0.2,47.46,0.375,2017
CA-2014-159800,2014-11-28,First Class,Sheri Gordon,Consumer,West,California,San Francisco,Office Supplies,Appliances,43.68,3,0.0,11.7936,0.27,2014
CA-2014-159800,2014-11-28,First Class,Sheri Gordon,Consumer,West,California,San Francisco,Technology,Accessories,139.93,7,0.0,34.9825,0.25,2014
US-2014-159618,2014-11-12,Standard Class,Darren Budd,Corporate,Central,Texas,Houston,Office Supplies,Art,2.672,1,0.2,0.334,0.125,2014
US-2014-159618,2014-11-12,Standard Class,Darren Budd,Corporate,Central,Texas,Houston,Office Supplies,Supplies,16.656,6,0.2,-3.123,-0.1875,2014
US-2014-159618,2014-11-12,Standard Class,Darren Budd,Corporate,Central,Texas,Houston,Technology,Accessories,79.512,3,0.2,20.8719,0.2625,2014
US-2014-159618,2014-11-12,Standard Class,Darren Budd,Corporate,Central,Texas,Houston,Office Supplies,Paper,36.288,7,0.2,12.7008,0.35,2014
US-2014-159618,2014-11-12,Standard Class,Darren Budd,Corporate,Central,Texas,Houston,Furniture,Bookcases,67.9932,1,0.32,-12.9987,-0.1912,2014
CA-2017-116113,2017-10-02,Second Class,Jane Waco,Corporate,South,Alabama,Montgomery,Furniture,Furnishings,10.16,2,0.0,3.4544,0.34,2017
CA-2015-125066,2015-12-14,Standard Class,Keith Dawkins,Corporate,South,Mississippi,Jackson,Furniture,Furnishings,6.16,2,0.0,1.9712,0.32,2015
CA-2015-125066,2015-12-14,Standard Class,Keith Dawkins,Corporate,South,Mississippi,Jackson,Office Supplies,Art,56.3,2,0.0,15.764,0.28,2015
US-2015-114741,2015-12-06,Standard Class,Ivan Liston,Consumer,West,Nevada,North Las Vegas,Office Supplies,Paper,6.48,1,0.0,3.1104,0.48,2015
US-2015-114741,2015-12-06,Standard Class,Ivan Liston,Consumer,West,Nevada,North Las Vegas,Office Supplies,Storage,1325.85,5,0.0,238.653,0.18,2015
US-2015-114741,2015-12-06,Standard Class,Ivan Liston,Consumer,West,Nevada,North Las Vegas,Office Supplies,Labels,14.94,3,0.0,6.8724,0.46,2015
CA-2017-133263,2017-03-31,Second Class,Jim Epp,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,34.54,1,0.0,17.27,0.5,2017
CA-2017-133263,2017-03-31,Second Class,Jim Epp,Corporate,South,Georgia,Atlanta,Technology,Copiers,2999.95,5,0.0,1439.976,0.48,2017
CA-2017-133263,2017-03-31,Second Class,Jim Epp,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,64.12,4,0.0,30.7776,0.48,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Office Supplies,Art,19.456,4,0.2,2.1888,0.1125,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Technology,Machines,209.986,2,0.3,8.9994,0.0429,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Office Supplies,Art,29.76,5,0.2,1.86,0.0625,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Furniture,Chairs,89.768,1,0.3,-2.5648,-0.0286,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Technology,Copiers,959.984,2,0.2,335.9944,0.35,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Office Supplies,Paper,15.552,3,0.2,5.6376,0.3625,2017
CA-2017-157966,2017-03-13,Same Day,Stephanie Ulpright,Home Office,Central,Illinois,Chicago,Technology,Phones,34.36,1,0.2,-7.3015,-0.2125,2017
CA-2014-151162,2014-12-05,Standard Class,Erin Ashbrook,Corporate,East,Ohio,Columbus,Office Supplies,Paper,98.376,3,0.2,35.6613,0.3625,2014
CA-2014-151162,2014-12-05,Standard Class,Erin Ashbrook,Corporate,East,Ohio,Columbus,Office Supplies,Binders,29.94,4,0.7,-23.952,-0.8,2014
CA-2014-151162,2014-12-05,Standard Class,Erin Ashbrook,Corporate,East,Ohio,Columbus,Office Supplies,Paper,17.472,3,0.2,5.6784,0.325,2014
CA-2014-151162,2014-12-05,Standard Class,Erin Ashbrook,Corporate,East,Ohio,Columbus,Technology,Phones,36.738,1,0.4,-9.1845,-0.25,2014
CA-2014-151162,2014-12-05,Standard Class,Erin Ashbrook,Corporate,East,Ohio,Columbus,Technology,Phones,179.94,2,0.4,-44.985,-0.25,2014
CA-2016-136686,2016-12-12,Standard Class,Roy Französisch,Consumer,West,California,Pasadena,Furniture,Furnishings,383.64,6,0.0,122.7648,0.32,2016
CA-2016-136686,2016-12-12,Standard Class,Roy Französisch,Consumer,West,California,Pasadena,Office Supplies,Appliances,56.52,3,0.0,15.8256,0.28,2016
CA-2017-137498,2017-09-09,Second Class,Liz Carlisle,Consumer,West,California,Los Angeles,Office Supplies,Art,6.56,2,0.0,1.9024,0.29,2017
CA-2017-137498,2017-09-09,Second Class,Liz Carlisle,Consumer,West,California,Los Angeles,Furniture,Chairs,243.92,5,0.2,-15.245,-0.0625,2017
CA-2017-137498,2017-09-09,Second Class,Liz Carlisle,Consumer,West,California,Los Angeles,Office Supplies,Paper,47.52,9,0.0,22.8096,0.48,2017
CA-2017-163818,2017-10-04,Standard Class,Paul Stevenson,Home Office,East,Maryland,Clinton,Furniture,Furnishings,19.98,1,0.0,8.5914,0.43,2017
CA-2016-161158,2016-05-09,Standard Class,Paul Stevenson,Home Office,East,New York,New York City,Office Supplies,Art,8.0,5,0.0,3.44,0.43,2016
CA-2014-116673,2014-12-15,Second Class,Jas O'Carroll,Consumer,West,California,San Diego,Furniture,Furnishings,6.16,2,0.0,1.9712,0.32,2014
CA-2017-105333,2017-11-30,Standard Class,Victor Preis,Home Office,East,New York,New York City,Office Supplies,Storage,83.56,4,0.0,1.6712,0.02,2017
CA-2017-105333,2017-11-30,Standard Class,Victor Preis,Home Office,East,New York,New York City,Technology,Phones,546.06,3,0.0,163.818,0.3,2017
CA-2017-105333,2017-11-30,Standard Class,Victor Preis,Home Office,East,New York,New York City,Office Supplies,Storage,269.49,3,0.0,5.3898,0.02,2017
CA-2015-149993,2015-03-19,First Class,Guy Armstrong,Consumer,West,California,Lancaster,Office Supplies,Fasteners,10.9,5,0.0,3.597,0.33,2015
CA-2016-115224,2016-12-08,Second Class,Doug Bickford,Consumer,West,California,San Francisco,Office Supplies,Storage,34.05,3,0.0,9.534,0.28,2016
CA-2016-115224,2016-12-08,Second Class,Doug Bickford,Consumer,West,California,San Francisco,Office Supplies,Storage,352.38,2,0.0,81.0474,0.23,2016
CA-2014-164742,2014-10-13,Second Class,Marina Lichtenstein,Corporate,East,New Jersey,Lakewood,Furniture,Chairs,245.98,2,0.0,27.0578,0.11,2014
CA-2014-164742,2014-10-13,Second Class,Marina Lichtenstein,Corporate,East,New Jersey,Lakewood,Office Supplies,Binders,18.94,1,0.0,9.47,0.5,2014
US-2017-108014,2017-11-19,Standard Class,Jennifer Halladay,Consumer,East,Ohio,Cleveland,Office Supplies,Binders,59.913,7,0.7,-45.9333,-0.7667,2017
CA-2017-160325,2017-09-24,Same Day,Bart Pistole,Corporate,East,Massachusetts,Lawrence,Technology,Phones,391.98,2,0.0,109.7544,0.28,2017
CA-2017-160325,2017-09-24,Same Day,Bart Pistole,Corporate,East,Massachusetts,Lawrence,Technology,Phones,437.85,3,0.0,131.355,0.3,2017
CA-2015-159779,2015-09-25,Standard Class,Sarah Brown,Consumer,East,New Hampshire,Concord,Office Supplies,Binders,68.62,2,0.0,32.2514,0.47,2015
CA-2017-151176,2017-02-13,Standard Class,Stewart Visinsky,Consumer,East,Maryland,Baltimore,Office Supplies,Supplies,25.02,3,0.0,6.5052,0.26,2017
CA-2017-151176,2017-02-13,Standard Class,Stewart Visinsky,Consumer,East,Maryland,Baltimore,Office Supplies,Art,10.71,3,0.0,2.7846,0.26,2017
CA-2014-108903,2014-10-03,Same Day,Denny Ordway,Consumer,East,Ohio,Columbus,Office Supplies,Art,55.984,2,0.2,4.1988,0.075,2014
CA-2014-108903,2014-10-03,Same Day,Denny Ordway,Consumer,East,Ohio,Columbus,Office Supplies,Envelopes,14.48,5,0.2,4.887,0.3375,2014
CA-2014-108903,2014-10-03,Same Day,Denny Ordway,Consumer,East,Ohio,Columbus,Technology,Accessories,142.488,3,0.2,-3.5622,-0.025,2014
CA-2016-117919,2016-08-27,Second Class,Todd Boyes,Corporate,Central,Texas,Houston,Office Supplies,Storage,14.16,1,0.2,1.062,0.075,2016
CA-2016-117919,2016-08-27,Second Class,Todd Boyes,Corporate,Central,Texas,Houston,Office Supplies,Paper,79.92,5,0.2,27.972,0.35,2016
CA-2015-142475,2015-12-03,Standard Class,Bill Stewart,Corporate,East,New York,New York City,Office Supplies,Binders,590.352,6,0.2,206.6232,0.35,2015
CA-2016-134516,2016-09-20,Standard Class,Filia McAdams,Corporate,South,North Carolina,Greensboro,Furniture,Furnishings,17.088,2,0.2,1.068,0.0625,2016
CA-2016-134516,2016-09-20,Standard Class,Filia McAdams,Corporate,South,North Carolina,Greensboro,Furniture,Chairs,98.392,1,0.2,-11.0691,-0.1125,2016
CA-2017-105193,2017-03-25,Standard Class,John Lee,Consumer,East,New York,New York City,Office Supplies,Art,11.05,5,0.0,2.9835,0.27,2017
CA-2015-168634,2015-12-06,Standard Class,Art Ferguson,Consumer,West,California,San Francisco,Office Supplies,Appliances,7.78,2,0.0,2.0228,0.26,2015
CA-2017-117198,2017-08-31,Standard Class,Barry Gonzalez,Consumer,South,Louisiana,Monroe,Technology,Accessories,659.9,2,0.0,217.767,0.33,2017
CA-2015-145828,2015-10-05,First Class,Maria Bertelson,Consumer,East,Ohio,Cincinnati,Technology,Accessories,53.04,3,0.2,-4.641,-0.0875,2015
CA-2017-121027,2017-08-18,Standard Class,Helen Wasserman,Corporate,West,Washington,Seattle,Technology,Accessories,843.9,2,0.0,371.316,0.44,2017
CA-2017-121027,2017-08-18,Standard Class,Helen Wasserman,Corporate,West,Washington,Seattle,Technology,Accessories,1496.16,9,0.0,224.424,0.15,2017
CA-2016-158001,2016-08-23,Standard Class,Jennifer Patt,Corporate,East,New York,New York City,Office Supplies,Art,21.3,5,0.0,8.733,0.41,2016
CA-2016-158001,2016-08-23,Standard Class,Jennifer Patt,Corporate,East,New York,New York City,Office Supplies,Appliances,1040.8,5,0.0,281.016,0.27,2016
CA-2016-158001,2016-08-23,Standard Class,Jennifer Patt,Corporate,East,New York,New York City,Office Supplies,Art,29.34,6,0.0,7.9218,0.27,2016
CA-2017-125745,2017-06-30,Standard Class,Darrin Van Huff,Corporate,South,Tennessee,Memphis,Furniture,Furnishings,19.52,2,0.2,5.368,0.275,2017
CA-2015-101154,2015-09-18,First Class,Charlotte Melton,Consumer,West,California,San Diego,Office Supplies,Storage,443.92,4,0.0,8.8784,0.02,2015
US-2016-124163,2016-09-25,Standard Class,Steve Chapman,Corporate,Central,Wisconsin,La Crosse,Technology,Accessories,499.95,5,0.0,174.9825,0.35,2016
US-2016-124163,2016-09-25,Standard Class,Steve Chapman,Corporate,Central,Wisconsin,La Crosse,Office Supplies,Art,3.04,1,0.0,1.0336,0.34,2016
US-2016-124163,2016-09-25,Standard Class,Steve Chapman,Corporate,Central,Wisconsin,La Crosse,Furniture,Chairs,201.96,2,0.0,50.49,0.25,2016
US-2016-124163,2016-09-25,Standard Class,Steve Chapman,Corporate,Central,Wisconsin,La Crosse,Furniture,Furnishings,68.64,11,0.0,17.16,0.25,2016
CA-2016-121748,2016-10-24,Second Class,Victoria Wilson,Corporate,West,California,Los Angeles,Technology,Accessories,100.0,4,0.0,21.0,0.21,2016
CA-2016-121748,2016-10-24,Second Class,Victoria Wilson,Corporate,West,California,Los Angeles,Technology,Accessories,359.98,2,0.0,21.5988,0.06,2016
CA-2014-126683,2014-09-29,Second Class,Paul Prost,Home Office,West,Washington,Seattle,Furniture,Furnishings,6.16,2,0.0,2.9568,0.48,2014
CA-2014-126683,2014-09-29,Second Class,Paul Prost,Home Office,West,Washington,Seattle,Furniture,Tables,2348.82,9,0.0,399.2994,0.17,2014
CA-2017-148810,2017-06-26,Standard Class,Dan Reichenbach,Corporate,South,Florida,Miami,Office Supplies,Labels,13.872,6,0.2,4.6818,0.3375,2017
CA-2017-148810,2017-06-26,Standard Class,Dan Reichenbach,Corporate,South,Florida,Miami,Furniture,Chairs,273.552,3,0.2,-13.6776,-0.05,2017
US-2016-146066,2016-08-21,Second Class,Rick Bensley,Home Office,East,Pennsylvania,Philadelphia,Furniture,Tables,815.292,9,0.4,-339.705,-0.4167,2016
CA-2014-127614,2014-02-11,Standard Class,Natalie Fritzler,Consumer,South,Virginia,Chesapeake,Technology,Accessories,234.45,3,0.0,103.158,0.44,2014
CA-2014-127614,2014-02-11,Standard Class,Natalie Fritzler,Consumer,South,Virginia,Chesapeake,Furniture,Tables,1256.22,6,0.0,75.3732,0.06,2014
CA-2014-127614,2014-02-11,Standard Class,Natalie Fritzler,Consumer,South,Virginia,Chesapeake,Office Supplies,Binders,17.46,2,0.0,8.2062,0.47,2014
CA-2016-101742,2016-09-23,Second Class,Clay Rozendal,Home Office,East,New York,New York City,Office Supplies,Binders,10.528,7,0.2,3.6848,0.35,2016
CA-2015-134943,2015-12-05,First Class,Stephanie Ulpright,Home Office,Central,Michigan,Ann Arbor,Office Supplies,Binders,152.8,5,0.0,76.4,0.5,2015
CA-2017-123022,2017-09-03,Standard Class,Sample Company A,Home Office,West,California,La Mesa,Office Supplies,Binders,82.56,5,0.2,28.896,0.35,2017
CA-2017-123022,2017-09-03,Standard Class,Sample Company A,Home Office,West,California,La Mesa,Technology,Accessories,284.97,3,0.0,85.491,0.3,2017
CA-2014-154893,2014-12-21,Standard Class,Gary McGarr,Consumer,West,California,San Diego,Furniture,Chairs,1325.76,6,0.2,149.148,0.1125,2014
CA-2014-154893,2014-12-21,Standard Class,Gary McGarr,Consumer,West,California,San Diego,Furniture,Chairs,572.16,3,0.2,35.76,0.0625,2014
CA-2014-147900,2014-09-23,Standard Class,Jim Kriz,Home Office,East,Ohio,Lakewood,Office Supplies,Paper,28.8,9,0.2,10.08,0.35,2014
